"","lo_x","lo_y","lo_z","x","y","z","Moll_x","Moll_y"
"140",317367.017101671,283788.341219748,196940.454166138,0.982084938492028,-0.0124260903326658,-0.188028630442688,0.0112650611088344,-0.209617385140975
"141",314258.76402263,282869.908658045,195499.953109736,0.986634254679505,0.0678027092933498,-0.148174357111815,-0.0613520553347225,-0.164955135897633
"142",310498.033825411,281092.231623862,195368.308352698,0.982966367444512,0.140050695656376,-0.119008080058059,-0.126857903164926,-0.132378313546828
"151",307851.352596544,280999.229096942,194167.998808646,0.965582001852763,0.239115748274326,-0.102347724084217,-0.217847775001156,-0.113802680839282
"158",303962.34438029,278210.176139484,194550.240875091,0.925263201480081,0.367658843649903,-0.0933540715386716,-0.339603915236909,-0.103783532850568
"115",331035.137914922,290713.814165618,196605.77735171,0.958694681878047,-0.0559084986557875,-0.278888412661419,0.0511496910615587,-0.3123248709547
"104",369947.697589189,304686.544891475,201060.929116104,0.574999037343653,-0.520673069020827,-0.631090851027255,0.565817841486055,-0.735637583519044
"106",374860.502077595,305268.84602149,200967.414441513,0.498203471028056,-0.548129280229859,-0.671824079361773,0.622324748431797,-0.789364492469725
"108",379960.164128666,305693.684191221,201825.521033963,0.412924792225859,-0.566811002807177,-0.712894384226691,0.679357548504344,-0.845270797559077
"111",383849.484762554,306308.947021509,202974.337864227,0.31391015216445,-0.568496243818658,-0.760442264167483,0.733302573299635,-0.912703493642723
"113",386021.003042532,306621.390069349,203834.108772003,0.216303918453376,-0.559823376285976,-0.799881492613428,0.786512409251503,-0.971452612628565
"118",388289.755178733,307288.950324806,204783.493233676,0.103605160678716,-0.515235685917049,-0.850763280024664,0.825354982277956,-1.05240048282404
"120",390978.741553415,306915.569602547,206897.634339457,-0.0117416551036981,-0.47544475398599,-0.879667220852651,0.90031865635285,-1.10196207884468
"114",336553.398331603,291733.054794783,197527.35760551,0.942964583654305,-0.117124624131847,-0.311608113494556,0.107802299316539,-0.349706886399045
"112",339087.228707068,293800.531820173,193808.572472565,0.921347775533679,-0.182033799343304,-0.34348503958074,0.168935308933027,-0.386377901020627
"109",341826.198324326,295380.366270308,195192.488509733,0.891762421643389,-0.241702160024734,-0.382543917980794,0.226921536576848,-0.431700602166728
"110",346029.990111677,297387.757319536,196729.15467927,0.854997697635041,-0.306930722545961,-0.418057972769559,0.292402841047652,-0.473338020727167
"105",350334.86033331,298983.496765698,197850.191356362,0.814789059279922,-0.358430676410754,-0.455682168935179,0.347190522320969,-0.517960599105754
"103",355400.870996169,300539.243248584,199161.967683485,0.760468285465128,-0.409099778812534,-0.50430680917202,0.405749867406642,-0.576537794286818
"102",360287.476108486,301831.318308754,200165.494006479,0.706610692758476,-0.450602887985598,-0.545580760491447,0.458076090610483,-0.627202609366048
"101",365703.823566355,303656.302338174,200778.940136897,0.645519387834792,-0.485203431107181,-0.589815522321356,0.508220909847307,-0.682643484684098
"117",327668.664729215,291073.618209856,194417.936689937,0.968826566892796,0.00383398593046347,-0.247710282052651,-0.00349387831383231,-0.27691681616318
"119",320094.922060922,288496.172412816,193455.241444573,0.975199534288331,0.0752747993978085,-0.208133545829214,-0.0684156210430258,-0.232226146138869
"121",314480.702077799,287124.023121207,192588.936480021,0.973498487828493,0.158230759769054,-0.165117294244261,-0.143835239001712,-0.183918964497565
"129",309192.019752242,286001.153403533,192715.815980315,0.955804626813478,0.253116344554089,-0.149564806961811,-0.231450655759173,-0.166510253074708
"137",306494.683944736,284422.939596062,193373.974144103,0.921300059915713,0.368721566937386,-0.123493342632475,-0.341124785866893,-0.137383004636475
"95",331381.978197195,293906.884231531,194038.585361306,0.953146064552844,0.0168423527638682,-0.302041246820371,-0.0154440935979872,-0.338751256834106
"83",369721.561936489,307449.245247298,198709.558961975,0.598791304006379,-0.443741800110053,-0.666739971114249,0.478260242282335,-0.782571805559467
"86",374011.046758516,308633.733893744,198633.08873372,0.521558367408984,-0.474136753663675,-0.709345619716472,0.534263263452315,-0.84036217212569
"89",379159.708401663,309028.366240139,199176.812187786,0.437226206893362,-0.495086923513615,-0.750814346008031,0.58902310710387,-0.898778858329446
"91",383691.203214862,309589.910902742,200435.971986333,0.351063447981699,-0.507410458044111,-0.786949224892347,0.642915122074964,-0.951861519075716
"94",386336.077238983,310022.378073778,201170.888736223,0.244781256244826,-0.490561004769608,-0.836320534956925,0.684500876363626,-1.02871124879655
"97",388265.666633835,311123.203764156,201952.639428175,0.147533867498116,-0.444561823205595,-0.883514880060979,0.698737006692026,-1.10881373137769
"100",389906.905401947,310124.850880649,205157.614069442,0.0156357399562468,-0.409454810822215,-0.912196405129161,0.786084371980156,-1.16228681730403
"93",336929.953985606,295450.544334018,194076.210203431,0.939168283771497,-0.035250688002169,-0.341643562434704,0.0325058887298788,-0.38425211604284
"92",338575.814662367,296744.786057335,191704.604186538,0.922047803824262,-0.0941783887495831,-0.375444108430786,0.0874368940872618,-0.423427566769674
"90",341523.512609865,298358.216031682,192071.155053621,0.898409222656763,-0.157561375263598,-0.409921067609747,0.147662974548055,-0.463759161351895
"88",344083.780339226,299847.050605498,193339.345674362,0.865446860001775,-0.222363301735116,-0.44895021389295,0.211192949983777,-0.50993449533958
"85",349141.264863703,301489.071127217,195243.663094175,0.827490779903915,-0.276511793769475,-0.488671911491133,0.26682510725934,-0.557580945244015
"84",354751.522904316,303229.230904055,196594.240110445,0.776041103339592,-0.327883036018539,-0.538751260433545,0.323631744911992,-0.618752916737471
"81",359709.637650568,304458.407075434,197716.997749322,0.723856063251668,-0.369570658639734,-0.582623315673507,0.373704992200539,-0.673540245624112
"82",365334.815970592,306025.05773071,198526.998826126,0.661485517143186,-0.416842418022331,-0.623441504190336,0.434511344318793,-0.725714144686814
"98",326790.146427609,292984.20113706,192374.941103471,0.956253842780666,0.0883798060287348,-0.278868424267669,-0.0809257171222297,-0.312302107424314
"99",323945.958419342,293054.026287477,189959.545617124,0.958657101094131,0.170835171191654,-0.227578353113198,-0.156187113654571,-0.25415071303754
"107",314002.899313599,292078.230430984,190023.26500687,0.933901336926279,0.278345671843579,-0.224392468352338,-0.256663035002106,-0.250554365920075
"116",308259.677424702,288961.435106597,192066.436328654,0.909465221314508,0.378930850645519,-0.171126916785223,-0.352181302441147,-0.190653297889828
"77",330859.9945607,298464.913550333,189389.540829331,0.937325523644226,0.113955619082062,-0.329294669869864,-0.105127325119747,-0.370020535575184
"65",369536.662954118,309932.064293171,196093.975494476,0.615528359128851,-0.365079075001177,-0.698456947924802,0.391369803948487,-0.825397191451694
"68",373694.940469402,311555.701427664,195932.672401938,0.543785212499718,-0.393270853093663,-0.74137418269968,0.439610737372885,-0.88526630747205
"70",378139.865475448,312653.92216883,195552.119672808,0.458160904449415,-0.414906361248947,-0.786092422701842,0.490548544977691,-0.95057547164179
"73",382418.793740175,312389.638469499,198057.770951568,0.35913949693241,-0.432560081677478,-0.826988873856419,0.551091454977595,-1.01372798718431
"75",385680.917938476,313992.854875944,198298.955739777,0.26388899673966,-0.40200786295604,-0.876785193488835,0.562564309178529,-1.09687284001017
"78",388978.387177532,316134.766840411,199683.807859939,0.154036338318784,-0.36494845964126,-0.918196835260726,0.587886637339402,-1.17411227387828
"80",389859.404844125,314054.746110478,201276.565739449,0.0674911370398523,-0.311019045413343,-0.948004272042717,0.591336219077538,-1.23755118789334
"74",334702.251077733,298101.615309639,190639.160078822,0.933174929269846,0.0542442467473097,-0.355305661476192,-0.050140290562951,-0.400046290379713
"72",340658.215711338,299601.790757803,189360.315825022,0.916454988241984,-0.0069607100974526,-0.400077246342908,0.00647900672203031,-0.452202621036816
"71",340258.744752031,300908.831002558,189157.028902678,0.895309454384539,-0.0667378579234996,-0.44041689251145,0.0626645782047135,-0.499787741001515
"69",342414.015891921,302911.873657636,190160.979857208,0.868220043841273,-0.132015397773216,-0.478294773359524,0.125359185946578,-0.545064500578437
"67",347653.352367797,304020.789115703,192291.135016149,0.829600088179858,-0.189215391923608,-0.525320120641849,0.182671483796548,-0.602214216997983
"64",353410.839637962,305587.073259964,193789.603031145,0.787881200219636,-0.240989534825494,-0.566716206266468,0.236997221328085,-0.653532697503657
"62",359220.868201886,307146.220178798,194891.020623222,0.736340851053448,-0.287998339314782,-0.612257386743362,0.290117604641754,-0.711291526353991
"63",364734.043897828,308274.555474387,195679.596870093,0.676559916223626,-0.33378698538888,-0.656393881860948,0.346330112275661,-0.768828188668535
"79",327228.767435774,297707.201925374,188763.879156416,0.93739571379184,0.187543921980003,-0.293456220061946,-0.172902482865757,-0.328938342664323
"87",323348.980629094,297042.225364372,187962.271810854,0.916092837135409,0.285758781047697,-0.281275368284055,-0.26538558475658,-0.315043838998146
"96",310540.324516393,294704.796720589,189157.520351749,0.891199859581485,0.396836877008448,-0.219734620231139,-0.371448038049681,-0.245299412606388
"60",328974.088368811,303361.511568289,184964.393644538,0.907857942747427,0.224822753434441,-0.353904910009124,-0.209705285979313,-0.398424486284805
"47",369539.880548237,312853.856076921,193333.817074567,0.626428615878471,-0.277202400580855,-0.728523176241356,0.296310011469363,-0.867081726850315
"49",372638.983831033,314551.674149804,192811.546676985,0.552112338984535,-0.302599100783965,-0.776920684076413,0.338121906092841,-0.936896913187825
"52",376926.200786073,315200.330266421,194089.819475227,0.481587342435176,-0.328510863828074,-0.812498765508697,0.384537875314733,-0.990912928427142
"55",380568.6450479,316325.866482925,195233.074882753,0.382535910422503,-0.319918120342884,-0.866786405934878,0.40510259837761,-1.07948391367215
"57",384516.822485325,317869.484045679,195725.479255553,0.266910632340633,-0.314322413916847,-0.911021478590384,0.446390125646133,-1.16000075248363
"61",387277.8028174,316193.857115536,196967.289149199,0.147532407673137,-0.27827827300468,-0.949102413578061,0.468866740053054,-1.24007987971238
"58",332284.253442246,301740.745157058,187027.189162077,0.916796766745983,0.141953420994522,-0.373273244088113,-0.132035998462937,-0.420901162916314
"56",335657.62469988,302941.384993163,185401.563916155,0.901172783524136,0.076281004727651,-0.426695233806403,-0.0714453362066123,-0.483532748441349
"54",339583.310107241,303635.217289407,186272.13134882,0.882370851793942,0.0204884061431237,-0.470108397200206,-0.0193466329511164,-0.535225795981939
"53",340301.356324909,305263.431882953,187421.743090461,0.860044001444498,-0.0363884978790032,-0.508920615421941,0.0346945987310195,-0.582155465737664
"50",347080.189252977,307016.131374945,189209.528825834,0.829267472157632,-0.0963578591977696,-0.550482172819532,0.0931208752836333,-0.633283999526333
"48",351709.867996402,308169.289222471,190830.486006475,0.78824312101269,-0.15035107423858,-0.596713781181128,0.148027160772806,-0.691409447830307
"46",357969.838361521,309870.206256895,192144.335386985,0.742508436429747,-0.199064720058597,-0.639573654131128,0.200275095493523,-0.746700695428672
"45",364060.906165275,311654.350310416,192810.423801126,0.6881866833999,-0.244108839458937,-0.683234925401986,0.252362868494497,-0.804707778549572
"66",325672.507581003,300990.962097416,186559.896960728,0.88988022496554,0.324592149178871,-0.320551278123674,-0.304525203792686,-0.359968512102774
"76",320838.792512015,298889.116134293,186210.157807825,0.862572591158022,0.428201149678722,-0.269466696266454,-0.40530570353078,-0.30160436764569
"51",327687.945181264,306967.218922169,183356.579603579,0.854800056932263,0.364550834835107,-0.369350174617024,-0.346850851076442,-0.416339308068904
"32",369322.09936859,317752.463261521,189738.656121648,0.635082070148224,-0.187577963728352,-0.749323209102568,0.199954073417307,-0.896635409361259
"33",373065.899701732,317230.686913906,190971.122402363,0.561452764563391,-0.192540400450372,-0.804797482201911,0.214644084964524,-0.978992363856043
"37",377319.6070867,318440.385725231,192062.306076489,0.463157777309701,-0.236444317668998,-0.854153942775879,0.281971587113227,-1.05805724567095
"40",380216.530983897,319892.06839228,192859.332072356,0.360385376120301,-0.243098460494744,-0.900569552663044,0.316150653093375,-1.14005228555642
"42",382037.567687758,322421.189058413,193225.907425887,0.262996281987766,-0.217009893291562,-0.940074285295687,0.314318033313625,-1.21976170695365
"43",329871.981264887,305787.965370736,180089.683551759,0.879560533816667,0.264372810200484,-0.395575889784549,-0.24940475919303,-0.446929326943556
"41",332836.102718244,306587.561194664,180686.377033714,0.875459319473081,0.174217293308771,-0.450798530010798,-0.164849654298474,-0.512136235266655
"39",336623.696475349,306778.430689147,182947.305568857,0.864260474160785,0.0992166952242229,-0.493163137503361,-0.0943989596554495,-0.563014046334865
"38",342114.079787349,308247.467910741,185537.390149938,0.844530440084543,0.0591589993800442,-0.532229789247989,-0.0567904157716158,-0.610709754785043
"36",345800.694318894,309551.027082967,186271.942939209,0.816884088661684,0.000943256240185146,-0.576801088729065,-0.000917020914192832,-0.666197384528987
"34",349869.513174973,311112.946764623,187253.929356024,0.779631272051099,-0.057408935113624,-0.623601871236052,0.0567929176406873,-0.725921686624424
"31",356682.236971978,312528.341397362,189021.125619151,0.741611477666862,-0.0995095521770756,-0.663408068400055,0.100274967621846,-0.77813427538288
"30",361765.018700751,315602.99034847,189525.106373192,0.688340409833322,-0.142123533741494,-0.711328602930689,0.147176614828155,-0.843103078392368
"19",368135.503165121,318572.774703256,188313.967864395,0.624597999324381,-0.0795054993841697,-0.776888804661036,0.0853894756367885,-0.936849643603886
"20",373214.239372948,319875.999659838,189059.621679376,0.544785216747378,-0.116404159019572,-0.830457186961772,0.131378262491412,-1.01926896351539
"22",376680.372880228,321018.177883077,189683.148852039,0.480908641421363,-0.119953604870032,-0.868526344611919,0.141623318714877,-1.08248120098068
"26",379324.66986214,323565.888920092,189991.624959683,0.367939018263198,-0.147502555791759,-0.918076181411114,0.191433990260679,-1.17387191994962
"35",328270.427414461,310475.647298459,178868.254339425,0.820365566799191,0.402555958083332,-0.40613918478996,-0.388443174655929,-0.459315224207171
"29",329626.194585549,309711.021509975,177290.101429239,0.839764257765577,0.290763495657257,-0.458533075113019,-0.27896019420131,-0.521365356077533
"27",335679.472469157,309892.785163846,180566.229531049,0.82588914474558,0.224713326699818,-0.517118014958787,-0.217197299909018,-0.59216390497758
"25",338689.655323683,311567.731166656,181425.562153657,0.827422805453536,0.145397082722752,-0.5424308152669,-0.140576053848001,-0.623301958960891
"23",344761.163116934,312539.203431973,183327.548642141,0.795612766717293,0.0978543050536501,-0.597850198978742,-0.0960499669852307,-0.692856886688731
"21",348769.539947215,313783.399443644,184180.871025125,0.760718550137288,0.0468370499153893,-0.64738981937643,-0.0467642151944149,-0.756950748512773
"18",355834.332431702,315267.506083219,185708.073660504,0.723699837945577,0.00322973455358449,-0.69010732018452,-0.00328558420534653,-0.8140162712183
"17",362229.115640848,316780.731957463,187159.871176556,0.677330979781457,-0.0372934466545331,-0.734732565403846,0.0388810920046454,-0.87583886470249
"8",366100.412191465,320898.146627311,185540.918552865,0.594739118536835,0.0368971018127912,-0.803071593794629,-0.0403565010094326,-0.976339303212812
"10",370703.803212372,322476.384526836,186229.275083848,0.530063091254103,-0.0199250126427163,-0.847724078436688,0.0227299522879672,-1.04736196897356
"12",374071.205686865,324242.044181185,187326.700571563,0.453936029828494,0.0055477357115707,-0.891017005141888,-0.0066938782119551,-1.12237220180286
"16",333068.436809286,314203.343392204,177221.569608211,0.770736240212361,0.353599622663501,-0.530031088593437,-0.349639552692299,-0.608003506731041
"14",336683.201160918,314278.621693403,179182.676869364,0.784753329994228,0.292080712729274,-0.546672725050856,-0.287364251753193,-0.628556199313081
"13",341654.120493852,315982.366787158,180494.884346325,0.760955806378526,0.208207862368702,-0.614488199062165,-0.207541927586522,-0.714160294587018
"11",348979.341859871,316757.956451812,182149.883203993,0.725086866017442,0.15347405947344,-0.671338029458892,-0.155874691249599,-0.788713961454836
"9",354207.642237216,318376.307614713,182148.99113199,0.70245186417924,0.104958282454669,-0.703949669689017,-0.107916801833256,-0.83292833290968
"7",361197.143060986,319637.438749421,184082.401240791,0.65447225068199,0.0769326597118065,-0.752161843592799,-0.0812172602425246,-0.900718814797361
"2",364297.463575656,323201.791382381,182927.918968579,0.571759163844136,0.164236150334365,-0.803814621342261,-0.181994602665746,-0.97748068826042
"4",368873.38622416,323719.926397207,184421.085288452,0.493790642145337,0.126602933101491,-0.860315348613399,-0.148040745662929,-1.06843654197687
"6",338722.39756009,318598.302980414,178535.031979486,0.715836843060207,0.353520694647667,-0.602163376977899,-0.359125863709471,-0.698359254247546
"5",346742.178034798,321344.181141201,179662.840147536,0.681088254925351,0.309312839725047,-0.663659819624457,-0.320420367514841,-0.778469180434419
"3",354699.015749793,322760.403058165,180675.568976347,0.661251977115769,0.256802067251326,-0.704839358305091,-0.269312371531711,-0.834151589454447
"1",361060.941804294,323263.081768207,181400.502267528,0.621390646291063,0.218122955049848,-0.752526438859325,-0.234223009301227,-0.901244202852615
"332",335840.050755051,261360.95709796,215287.362360587,0.748085152803912,-0.663414778436498,0.0157935400211729,0.653114701908868,0.0175426622725647
"312",376873.107237,279148.983000162,223860.859102457,0.0984841377319992,-0.943460523360835,-0.316517164581771,1.27820731299955,-0.355337193164874
"309",381604.025551762,279874.534955809,224804.867904935,-0.0152340412572202,-0.927950438808378,-0.372392141568955,1.36455850308654,-0.419876176112633
"307",386488.492084599,281540.659714172,225130.029952475,-0.154036614870735,-0.887695586960323,-0.433900064727274,1.47087120920698,-0.492058540522635
"306",392657.360317134,281662.172194936,225954.878006645,-0.337659085728805,-0.796547522754879,-0.501496147360927,1.6228809056918,-0.573120942431022
"330",340079.051986282,264402.813538816,215954.432145346,0.70502060682598,-0.709125552182387,-0.00932175910181197,0.709701166218104,-0.0103539636168546
"328",344353.916325024,266914.330899693,216712.235640927,0.651668427365229,-0.757373632467709,-0.0413937388743436,0.774111948163042,-0.0459849887284146
"327",347902.338717622,269292.314904784,217077.344649468,0.590561505042692,-0.803363092315367,-0.076451623051458,0.841975463503509,-0.0849675491142585
"326",352961.670085852,271890.50112308,218613.590302907,0.524773212586838,-0.843699253777907,-0.11306920237577,0.909630580255356,-0.125754229008152
"325",358922.363976864,274110.801606348,220003.922220949,0.4561474772342,-0.877497854896655,-0.148077660923732,0.975918439585096,-0.164846995776174
"324",364336.000536543,275525.676801417,220792.479505491,0.380986372141622,-0.905578478044002,-0.186485936053835,1.04421109856414,-0.207884904467381
"321",371669.090975934,277301.207503822,223102.728826085,0.299912576281287,-0.926680754377022,-0.226528642903177,1.1141484482109,-0.252965574123369
"316",373688.319238997,277412.163707297,223653.682340058,0.203490956940056,-0.939819382673296,-0.27446485821541,1.19303742392286,-0.307289221831955
"333",331050.620779637,258704.318971356,214014.497920555,0.792624467581337,-0.607962091432296,0.0461361980734367,0.5886969761787,0.0512556553495355
"335",326448.197660644,256201.553045878,212512.334064288,0.826582109737828,-0.55889512685842,0.0663193262576706,0.534547369860012,0.0736956180521561
"344",299411.33583618,238466.686026925,203724.035957438,0.949222185870597,0.140014063780722,0.281732681445823,-0.12852516126555,0.315564901434429
"342",295772.047682381,235872.736398167,202434.689425449,0.922052059740202,0.249637062607157,0.29580624757047,-0.231408327136781,0.331622799482469
"337",291239.692737254,233812.290774021,201336.327342291,0.87956448951164,0.382658888885296,0.282733944808894,-0.360067156092921,0.316705898050591
"338",323467.824235106,254181.43786808,211950.458371741,0.859547041923623,-0.502423220463176,0.0935403135538924,0.474942121059311,0.103990956132572
"339",321270.45361328,250789.888700319,211756.030793563,0.894427089962244,-0.43066791470738,0.120521068628142,0.402188038566105,0.134066327905116
"341",318306.275442927,247866.481736156,211574.334994033,0.919081301365779,-0.365101714851183,0.14829126505803,0.338109420693284,0.16508588113198
"343",312240.610014039,245330.102991719,209463.405284894,0.942002443075256,-0.286689840433748,0.174471581159574,0.263459425223166,0.194403198957729
"345",308808.628753366,243686.420721905,208258.445273612,0.957061510979579,-0.210413013404214,0.199398164464079,0.19241344087849,0.222395741680743
"347",306067.620875771,242795.063564466,207181.962745468,0.964823785538337,-0.133348391816762,0.226568464838682,0.12165453315532,0.253010530344314
"349",304350.406977442,241547.999613113,206142.588125045,0.9651409776216,-0.056053092319715,0.255657865431557,0.0511509431901654,0.285924522732037
"348",302741.934891652,239563.48251296,205309.927816668,0.960848287883766,0.0270766231668755,0.27574884251564,-0.024752274624071,0.30875044882192
"304",334818.475274227,264364.305331499,213455.504678408,0.792686515334185,-0.609474208060638,-0.013757838355089,0.590095868794338,-0.0152814137070044
"288",375828.500446224,281704.573546679,221884.137567146,0.179972364863723,-0.920680327265941,-0.346349076613233,1.19239319610946,-0.389685997772282
"285",379328.202692587,281905.416503371,222757.243449682,0.0764084994424093,-0.921276125691433,-0.381329308398846,1.27619814164602,-0.430284136516689
"283",385066.30448386,284014.887021773,222567.146708562,-0.0591987052741235,-0.888301798685415,-0.455428839387806,1.37181903633076,-0.517658222872544
"281",391566.808851326,284023.511401923,225082.189945312,-0.188667595074171,-0.834188958202012,-0.518202007505538,1.46542189041574,-0.593490060084674
"303",338845.779703039,267400.800403583,214001.280291871,0.752158537458887,-0.657646120081742,-0.0419418081291153,0.646489149441326,-0.0465940669768935
"302",343237.179650058,270187.033001314,214236.816857414,0.698243739450462,-0.711634137548836,-0.0776693928993895,0.714322889487858,-0.0863226385916389
"301",347545.08827855,272899.335788234,215076.721693634,0.642655441981995,-0.758302151210103,-0.109415859732748,0.778361025453878,-0.121680767113898
"300",351693.801289342,274849.9341903,215456.397801201,0.579988288042993,-0.80151793774488,-0.145542369110003,0.8446593970545,-0.162012000410939
"299",357783.158155151,277011.129960039,217287.286810027,0.514036541553616,-0.838425970643534,-0.181130686792835,0.909633279520419,-0.20187329425883
"298",363828.62451641,278850.60233717,218976.579297844,0.442307824286266,-0.870782513783619,-0.214712836746738,0.976749174123199,-0.23963777658368
"293",367056.875831542,278877.255144495,219537.617814596,0.366707722665057,-0.893788415360627,-0.258200919256588,1.04126665872977,-0.288809328922451
"290",372323.689604278,280944.240918236,220748.578039648,0.275856875365736,-0.912337671635243,-0.302560667021732,1.11626611882737,-0.339345517702411
"305",330615.14753661,261865.607982975,212254.761064765,0.832000323070373,-0.55448447979547,0.0179561709933392,0.529199039967088,0.0199449526320347
"308",325913.481924735,259989.855142678,211050.997116482,0.862829812646223,-0.503719726702217,0.0423219959350584,0.475484219502653,0.0470165809253243
"319",297642.558497503,241831.52904916,202126.03589768,0.94840815943895,0.194559544560485,0.250336866502001,-0.178563113923396,0.279892446740151
"317",290492.629621449,238670.208293659,200168.278880965,0.910006225712703,0.32898962665918,0.252298423924478,-0.306046382369841,0.282115515653911
"314",288830.184828394,236522.399535926,199985.505444122,0.86032932246107,0.444270937521581,0.24991356703343,-0.42070172823897,0.279412808327121
"310",322796.745182917,257618.945820895,210445.269656271,0.898191991188498,-0.433735234553176,0.0715883598914144,0.404386387004724,0.07955665686337
"311",319934.840913593,255029.022566535,210240.247938119,0.925742265513021,-0.367964193472214,0.0871986821297371,0.339817679669791,0.0969293277874245
"313",314884.681332241,251715.208450161,209209.910863698,0.947536034493872,-0.298869057573331,0.113369968513962,0.273987304565481,0.126089628390458
"315",310573.438206136,248642.272795298,207645.959444737,0.965952595963031,-0.215470061449016,0.143206965512989,0.196334849107428,0.159401106470756
"318",308072.390059455,247859.702392178,206533.164897238,0.976244217553777,-0.138635810872347,0.166515283492476,0.125907007566155,0.185485155214106
"320",305656.189139279,247155.127528692,205305.296702638,0.98026743133361,-0.0414932938257791,0.193272009442891,0.0376415276330696,0.215508240534044
"323",303819.964188138,245702.602247036,204372.134695858,0.976741266762749,0.0150684547408761,0.213891186060629,-0.0136890439202767,0.238711813865197
"322",299268.888554431,244351.610169678,202657.950531195,0.965421763302765,0.102119030321012,0.239859380862364,-0.0931599631887497,0.268030144698511
"278",334318.675249958,268053.053614523,211501.510924557,0.833385983338345,-0.550619526803802,-0.0478114994278255,0.525289231740311,-0.0531177156742162
"263",374731.695039177,285057.751648112,218613.946943209,0.247766181064184,-0.891377788472097,-0.379549150624085,1.11519589646075,-0.428208992468747
"261",379114.466095942,285218.546560379,220024.23569712,0.147027060499802,-0.89250528058045,-0.426400477974404,1.19096188726801,-0.483184377340157
"260",382869.33286734,285618.45525803,220486.330001437,0.0363794415993105,-0.879784781173961,-0.473978137727478,1.27272091396276,-0.53987278677682
"258",388981.808859765,287647.818162768,221209.647062849,-0.118510230360774,-0.831661348172252,-0.542489379855632,1.38379828634044,-0.623374427019213
"259",393293.313722579,287468.04228462,221671.66799048,-0.301943355896391,-0.728916381574952,-0.614419334413969,1.52588632972814,-0.71407167749691
"277",338575.997455504,270968.796427493,212191.53601164,0.793302651075659,-0.604072461253554,-0.0759431718550457,0.584880208405085,-0.0844017865728405
"276",342784.056329323,273280.590855422,211656.01754689,0.747871513646142,-0.655282214711773,-0.106270495242386,0.645518426547104,-0.118174514619316
"275",346829.564453194,275686.550447337,212503.624688945,0.692178325948713,-0.707732409300208,-0.141435504428554,0.712652984897749,-0.157421046625263
"274",350804.732667411,278042.189652963,212929.872694041,0.6356182186614,-0.751832796502976,-0.175319497513033,0.77484261517875,-0.195354068430259
"273",356041.698607681,280034.840144721,214756.560458214,0.573546709455417,-0.79165549729878,-0.210536803598525,0.837931627263567,-0.234932666172881
"270",362123.086352818,281726.626308349,216364.24317525,0.497448122085238,-0.831071889994082,-0.248726515465349,0.910490044577448,-0.278067944571678
"267",366842.29018935,283149.330920541,217367.074059686,0.424215037718455,-0.859482380672979,-0.285187024750843,0.975535369973878,-0.319502241602738
"265",371001.848307726,284452.833004481,217782.937326759,0.341815362097792,-0.878230986187248,-0.334473606035706,1.04117455347623,-0.375984043861999
"279",330202.829109752,265554.350585029,210215.607535141,0.864139847073362,-0.502852753892632,-0.0200357830548966,0.474419471045242,-0.0222550782629781
"280",326083.386083308,262943.542679257,209484.962251274,0.898256849209169,-0.439216973366218,0.0149359685268154,0.409418969791915,0.0165900704487151
"295",291903.537579783,244182.760357025,199693.889744302,0.93381304809704,0.295723395705917,0.201347620884572,-0.272615547302616,0.22458859909759
"292",288219.850072004,242795.715940637,198444.711163764,0.900485179384989,0.392755235563049,0.186734481673307,-0.366253124619837,0.208164005197002
"282",322619.726592396,259865.787961527,209350.467444832,0.926781689323107,-0.373377322568046,0.040805334544949,0.344628216176896,0.0453310949587643
"286",318453.093333365,257541.339313104,208949.414349567,0.94988109602525,-0.305902629069496,0.0644164958860716,0.280138656766664,0.0715793113475843
