,Data,Shuffle mean,Shuffle min,Shuffle max
0,0.15419621776750647,0.1524398989944838,0.1397216462062174,0.16664153496505194
1,0.07059535283249724,0.06698443333828846,0.060869348065363225,0.07353561475999235
2,0.06138758441517761,0.05942173006358534,0.05478613875773424,0.06401749965214461
3,0.05472278134885203,0.05402911578174127,0.050101056385887,0.05816611650198982
4,0.0499216388282379,0.04972239938200062,0.04624173652205472,0.05380246301531123
5,0.046407487287614575,0.04572056062371728,0.04248829820032608,0.049210021445887875
6,0.04408518151594651,0.042009030697276406,0.03852817135246546,0.045221064841548676
7,0.04130287443930351,0.03827741461922222,0.03519938360204984,0.04146212743760544
8,0.035783801471483495,0.03506426416893918,0.032031279347733574,0.03799521424623006
9,0.030634419780042443,0.03213860647045247,0.029351463710143976,0.03441698476703199
10,0.027028335467744233,0.029519455351918748,0.027020221495242233,0.03198968750720473
11,0.025716951010228153,0.02710712741249207,0.024515226727655114,0.029455449559522964
12,0.022097217765814255,0.024976389366437663,0.022879216137907422,0.027256130182070615
13,0.021380528486001114,0.023009415791197006,0.020984570604156105,0.02534162637308177
14,0.020190221019800142,0.021280672730213713,0.019238774397635737,0.02330679905449355
15,0.018407962908893773,0.01986349287553199,0.01812367004948337,0.02165383726565973
16,0.017217943383960252,0.01847656465303953,0.016789357689785307,0.020162965326648442
17,0.015104479229631266,0.017222172619178956,0.015302473973022908,0.01900363766637296
18,0.01482257726338324,0.016015056163283792,0.01430848191956491,0.017812618511940985
19,0.013389297702198157,0.015015917938706668,0.013490743640345233,0.01649059588804282
20,0.012962858255532395,0.01399472856619139,0.012637722539841157,0.015517602484876459
21,0.01174810900238351,0.013099423567064828,0.011683760193204539,0.014498289221905736
22,0.011461975217118702,0.012221339306471712,0.010843623849994167,0.013614466978415096
23,0.010668023200808053,0.011460450370743063,0.010319569599260186,0.012922775232100375
24,0.010272782852125444,0.010677700656660748,0.00958023643884521,0.011913216730249598
25,0.009549690207133688,0.010022761134773841,0.008887420460464654,0.011169258051186553
26,0.008942053756373778,0.009435110431257094,0.008394534653494138,0.010543332125993446
27,0.008621932348028303,0.008873826626254194,0.007875110157484285,0.010007773788901582
28,0.007426536087281418,0.008276867871567763,0.007323845660487461,0.009359922490505384
29,0.007280552115652915,0.00778645879638834,0.006906406989508975,0.008737276049921201
30,0.007010210065541914,0.007324989830543198,0.006588101833962346,0.008160869285332198
31,0.006800666678756132,0.006895709074829737,0.006172572743225127,0.007634103064699331
32,0.006229518420600259,0.00648200950799372,0.005773340390354989,0.007236646946105259
33,0.0061175015519961485,0.00610477570048225,0.005402177479511337,0.006877968831494135
34,0.00544602455431722,0.0057356341900275665,0.004951607102730298,0.006509192874930089
35,0.004976064696137001,0.00539891489702601,0.004665277706142135,0.006173684353164246
