,Data,Shuffle mean,Shuffle min,Shuffle max
0,0.1707532234387805,0.1771221585188013,0.1589979449851544,0.1945318823816374
1,0.08911509288898382,0.0863104218103053,0.07846604726504339,0.09655234509670439
2,0.08328920364304102,0.07635908688356043,0.07048349799128549,0.08269341311678256
3,0.06939253759518649,0.0681414998465536,0.06265216753856298,0.07372687449769638
4,0.06260146738896205,0.06132955273353119,0.05612886171353678,0.06687527090496939
5,0.06052626389317202,0.05514510373753259,0.05027541309809594,0.059763435606272765
6,0.050765861644765556,0.04969331141467089,0.04468438242064281,0.05410196969398431
7,0.045141234667834894,0.04403630318081138,0.039159823054418647,0.0487587962240845
8,0.03774194254518694,0.03894206762285954,0.03461350054393763,0.04358962176000503
9,0.031837357744952326,0.034506318261885965,0.03033477014465158,0.038874018353132526
10,0.02774670279381389,0.03080990824611888,0.027147513265908956,0.03510846509669252
11,0.02598939184293166,0.027492530014955534,0.023221376667455197,0.031725777688757624
12,0.023557180292782667,0.02455879360853725,0.020897931081299517,0.02788474660779588
13,0.019740120717678656,0.02200080531113256,0.018528017714723604,0.02544445509919382
14,0.018831410866197287,0.019600994041974032,0.01647572928549296,0.0224110994238998
15,0.016630856469051554,0.017595952285261895,0.014933442672855755,0.020482080176363878
16,0.014571937810579635,0.015732608661507594,0.013215458382658807,0.01836410452458667
17,0.012076942794776358,0.014203342821564342,0.0117405502122289,0.016458981279371045
18,0.011594096865307863,0.012800627948901076,0.010671699021558083,0.014924096708170558
19,0.010943659710937973,0.011690857886973745,0.009658442120319853,0.01374755191085677
20,0.010476648179240053,0.010667216516968146,0.00869269376353959,0.012682439191401808
21,0.008828709818227967,0.009676416191829042,0.007919967658182625,0.011575799384842102
22,0.007880974543690198,0.008898548338689987,0.00722988416404312,0.010591994469364248
23,0.00750020274928851,0.008166299992248249,0.0068234497851342385,0.00969590163828731
24,0.006160448318375287,0.007525516809320596,0.00616005017548718,0.009132130201047872
25,0.005562709261258712,0.006916257123423775,0.005433215180229847,0.00835862601472724
26,0.005450958394721203,0.006316909889455882,0.005072289910587125,0.007880680417965063
27,0.00507267521006295,0.005809062675603931,0.004746752639867106,0.00731647504410217
28,0.004853482086747721,0.005355423039625043,0.004297339488242999,0.006692787120436028
29,0.004714039779439576,0.00497056460376134,0.0038204832929036874,0.0061037990907091685
30,0.004312760141897193,0.004588128302316239,0.0028885630137800438,0.005558015342984571
31,0.004210180987223726,0.004195487273203767,0.0028006624940062337,0.005238167321800309
32,0.0032243834728665436,0.0037972863744711177,0.0026965243304803853,0.005004163986134875
33,0.0028011204481792726,0.0034416193423550544,0.002595716096070427,0.004653561464613486
34,0.00280112044817927,0.0030930136381173328,0.002491353335426356,0.004196233797135543
35,0.00280112044817927,0.002851548790769019,0.0023359766761800456,0.003924575229373918
36,0.0028011204481792687,0.0026510922382537907,0.0021679007474264605,0.003423448845303723
37,0.0028011204481792683,0.002457637172736066,0.0019562353035494,0.00285828865472515
38,0.002723720091375222,0.0022782890505109264,0.0014640379830912966,0.0028011204481792704
39,0.0026725554302527996,0.002065754760160319,0.0010877315325341639,0.002642983472234384
40,0.002611234031914746,0.0018161103612536994,3.7551749136649026e-32,0.0025398804110014677
41,0.002567738179501992,0.001508170385977013,1.2667882711133691e-33,0.0023946296916553316
42,0.002338632211100933,0.0011328689954253099,1.1358855222217123e-33,0.0022283474359016337
43,0.0022723640903975495,0.0007302641753004767,1.0691083499809073e-33,0.002073089533077299
44,0.002128165504690297,0.00047145037578968365,1.0271947482883824e-33,0.0019231256845686263
45,0.0020519911098345694,0.0002625830832371077,1.0150426298279093e-33,0.001668560192731353
46,0.0018828204182123561,0.00014385541923876203,9.96581173848872e-34,0.001518373706249376
47,0.0017488557879054981,8.582430834276324e-05,9.754181583022663e-34,0.0009680770976425898
48,0.0008706524582223818,3.8757892377153104e-05,9.718509498444032e-34,3.333423866100087e-32
49,0.0006935082675670788,1.0250613275458833e-05,9.718509498444032e-34,1.41606936534253e-33
50,0.0003375016201653648,5.547428523865987e-06,9.718509498444032e-34,1.3913534884376825e-33
51,3.367513560283052e-32,1.2952419672985785e-33,9.718509498444032e-34,1.3763226857831212e-33
52,8.79800038118053e-34,1.151402252083224e-33,9.574629774557322e-34,1.3698880284539134e-33
53,1.0723982754382439e-34,1.1362554600844137e-33,9.361314467009034e-34,1.3698880284539134e-33
54,2.2953529608768087e-35,9.38412144714665e-34,6.448674610549967e-35,1.3422185894522398e-33
