,Data,Shuffle mean,Shuffle min,Shuffle max
0,0.09599846081682546,0.0910093807906626,0.0886858273017293,0.09349369628239429
1,0.03802242387924862,0.030424521735049406,0.029078366730009096,0.031620275482026436
2,0.031343570269173684,0.026536700261708523,0.0252761561633001,0.02778503993453625
3,0.02558812191913145,0.024740050289819918,0.023778071191159354,0.025743346684223962
4,0.025151346545068686,0.023279881392153604,0.022431930269444983,0.02410091318536952
5,0.0224226768187387,0.02214713775482208,0.021312505463039918,0.02292641980204802
6,0.021347919216242916,0.0212040191386831,0.02041489030862504,0.021972130404217156
7,0.020363232093071646,0.020247769636714503,0.01941633659368611,0.021016068936128226
8,0.019243576010592178,0.01936373535683602,0.018623510597753114,0.020054619993805454
9,0.01797598662611968,0.018453919928794717,0.017568964246701405,0.01931760907038436
10,0.017347719982787575,0.017561656278444745,0.016771508695656794,0.018290582989576337
11,0.017110574198833665,0.016690007642053858,0.015940774367957312,0.017459299894667876
12,0.014655494535655404,0.015425930222300162,0.014739298429991492,0.01616584963505248
13,0.01429947837182127,0.014640840789182987,0.01400685627084401,0.015309073396695252
14,0.014047372092244728,0.014004516703568592,0.013397895949540117,0.014544516892675502
15,0.013307736278199922,0.013511899297679139,0.012984072697541467,0.014024191994620313
16,0.01257981775785744,0.013076369515804164,0.012554642864340545,0.013589038408543721
17,0.012213922827701111,0.012652208030643975,0.012138357248230093,0.013131471288327826
18,0.01177466381457562,0.0122772196663839,0.01178872339348665,0.012807348470664077
19,0.011682530568737928,0.011903788148948586,0.011481039048269212,0.012344155834659344
20,0.011514246769194254,0.011580845773432734,0.011145139139923151,0.012024948786383018
21,0.010871260567573449,0.011261627835192063,0.010866321942917492,0.011673423942934332
22,0.010704538022699927,0.010958633735032051,0.010561755013568827,0.011381333700009126
23,0.010288975602128015,0.01066890403606692,0.010281525016482536,0.011045354137194397
24,0.010090914764538874,0.01039565936117409,0.010018312223830681,0.01076215438006385
25,0.00977670691154561,0.010147572686678753,0.0097911039795039,0.010516680094248753
26,0.009632257760584066,0.009899773410551945,0.009547109508352017,0.010245417598707502
27,0.009295710296668936,0.009648882154520404,0.009344265065057006,0.009970903878714294
28,0.009275426401188771,0.009429880000350848,0.009120530682904443,0.009684368034032957
29,0.009111259936313317,0.009213712107544608,0.008928258523517208,0.009486531123593756
30,0.008728930741784867,0.009015738727486823,0.00878130723935824,0.009266017099951895
31,0.008492942613875417,0.008831455645043425,0.008575980498184041,0.009067011199663013
32,0.008466860266270478,0.008663573931750533,0.008417832156068762,0.008916306416693515
33,0.008226135366660876,0.008486375016114727,0.008248402316935995,0.008729740685121211
34,0.008180196028170515,0.008332544364152029,0.008124095161922376,0.00856705418658989
